Booking ID,Status,Activity / Add-On,First Name,Last Name,Tickets / Items,Purchase Date,Activity Date,Activity Time,Promotion Code,Voucher Code,Bookings,Guests,List Price,Discount,Customer Fees,Total,Payable To You,Your Net Revenue,Notes,Payout Date,Payout Transaction ID
B-X94JRA4,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-06-10,2023-06-10,5:30pm,,,0,0,-$20.00,$0.00,-$2.60,-$22.60,-$20.91,-$19.51,,,
B-X94JRA4,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-06-10,2023-06-10,5:30pm,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.91,$19.51,,2023-06-15,100536056503224
B-X94JRA4,fulfilled,Crate of Glass,XXXXX,XXXXX,2x 1 crate,2023-06-10,2023-06-10,5:30pm,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.91,$19.51,,2023-06-15,100536056503224
B-X94JRA4,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-10,2023-06-10,5:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,2023-06-15,100536056503224
B-V4PGWAJ,canceled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-07,2023-06-10,7:30pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.45,$9.75,,2023-06-12,100536055935360
B-V4PGWAJ,canceled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-07,2023-06-10,7:30pm,,,1,0,$30.00,$0.00,$3.90,$33.90,$31.35,$29.25,,2023-06-12,100536055935360
B-V4PGWAJ,canceled,FUBAR Booster,XXXXX,XXXXX,Refund,2023-06-10,2023-06-10,7:30pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.35,-$29.25,,2023-06-15,100536056503224
B-V4PGWAJ,canceled,Crate of Glass,XXXXX,XXXXX,Refund,2023-06-10,2023-06-10,7:30pm,,,0,0,-$10.00,$0.00,-$1.30,-$11.30,-$10.45,-$9.75,,2023-06-15,100536056503224
B-AGJ4YD3,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-05,2023-06-10,12:00pm,,,1,0,$10.00,$0.00,$1.30,$11.30,$10.43,$9.73,,2023-06-08,100536055785680
B-8PV5JE8,canceled,Video,XXXXX,XXXXX,1x Video,2023-06-11,2023-06-11,1:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.70,$14.65,,2023-06-15,100536056503224
B-8PV5JE8,canceled,Video,XXXXX,XXXXX,Refund,2023-06-11,2023-06-11,1:00pm,,,0,0,-$15.00,$0.00,-$1.95,-$16.95,-$15.70,-$14.65,,2023-06-15,100536056503224
B-EJAE3R4,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-12,2023-06-12,7:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.66,$14.61,,2023-06-15,100536056503224
B-EJAE3R4,fulfilled,Color bomb,XXXXX,XXXXX,1x (1) Color Bomb,2023-06-12,2023-06-12,7:00pm,,,0,0,$8.50,$0.00,$1.11,$9.61,$8.88,$8.28,,2023-06-15,100536056503224
B-DPRZ5VX,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-06-12,2023-06-12,6:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.67,$14.62,,2023-06-15,100536056503224
B-4R9MXVP,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-06-12,2023-06-12,4:00pm,,,0,0,-$15.00,$0.00,-$1.95,-$16.95,-$15.68,-$14.63,,,
B-4R9MXVP,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-06-10,2023-06-12,4:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,2023-06-15,100536056503224
B-4R9MXVP,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-06-10,2023-06-12,4:00pm,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.90,$19.50,,2023-06-15,100536056503224
B-3ZNN39D,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-09,2023-06-12,5:00pm,,,1,0,$10.00,$0.00,$1.30,$11.30,$10.45,$9.75,,2023-06-14,100536056310912
B-3ZNN39D,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-09,2023-06-12,5:00pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.35,$29.25,,2023-06-14,100536056310912
B-673549M,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-12,2023-06-12,8:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.63,$14.58,,2023-06-15,100536056503224
B-GJW5GPP,fulfilled,Color bomb,XXXXX,XXXXX,2x (1) Color Bomb,2023-06-09,2023-06-13,7:45pm,,,1,0,$17.00,$0.00,$2.22,$19.22,$17.75,$16.55,,2023-06-14,100536056310912
B-JEP9NVJ,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-13,2023-06-13,8:15pm,,,1,0,$30.00,$0.00,$3.90,$33.90,$31.37,$29.27,,2023-06-16,100536056638469
B-Y6N8X3W,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-12,2023-06-14,7:00pm,,,1,0,$30.00,$0.00,$3.90,$33.90,$31.33,$29.23,,2023-06-15,100536056503224
B-WNPRR55,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-13,2023-06-14,8:00pm,,,0,0,-$15.00,$0.00,-$1.95,-$16.95,-$15.65,-$14.60,PAID IN SQUARE,,
B-WNPRR55,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-10,2023-06-14,8:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,PAID IN SQUARE,2023-06-15,100536056503224
B-GJ7ZG59,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-14,2023-06-14,5:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,PAID IN SQUARE,2023-06-20,100536056737903
B-4R9A3WZ,confirmed,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-12,2023-06-14,4:00pm,,,1,0,$10.00,$0.00,$1.30,$11.30,$10.41,$9.71,,2023-06-15,100536056503224
B-EJ5M7DP,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-14,2023-06-15,8:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,,2023-06-20,100536056737903
B-9XM4PPX,fulfilled,Color bomb,XXXXX,XXXXX,3x (1) Color Bomb,2023-06-14,2023-06-15,6:00pm,,,1,0,$25.50,$0.00,$3.33,$28.83,$26.70,$24.90,,2023-06-20,100536056737903
B-9XM4PPX,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-14,2023-06-15,6:00pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.39,$29.29,,2023-06-20,100536056737903
B-X97KN96,fulfilled,Water,XXXXX,XXXXX,2x Water,2023-05-17,2023-06-15,7:00pm,,,0,0,$2.00,$0.00,$0.26,$2.26,$2.08,$1.94,,2023-05-22,100536055005426
B-X97KN96,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-05-17,2023-06-15,7:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.66,$14.61,,2023-05-22,100536055005426
B-NZEV8KJ,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-15,2023-06-15,9:15pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.35,$29.25,,2023-06-20,100536056737903
B-NZEV8KJ,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-15,2023-06-15,9:15pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.35,-$29.25,,,
B-NZEV8KJ,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-06-15,2023-06-15,9:15pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,2023-06-20,100536056737903
B-673P9A6,fulfilled,Color bomb,XXXXX,XXXXX,2x (1) Color Bomb,2023-06-05,2023-06-16,6:00pm,,,1,0,$17.00,$0.00,$2.22,$19.22,$17.78,$16.58,,2023-06-08,100536055785680
B-673P9A6,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-05,2023-06-16,6:00pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.36,$29.26,,2023-06-08,100536055785680
B-673P9A6,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-16,2023-06-16,6:00pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.45,$9.75,,,
B-673P9A6,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-16,2023-06-16,6:00pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.36,-$29.26,,,
B-ZGWV534,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-15,2023-06-16,8:45pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.44,$9.74,,2023-06-21,100536056803111
B-ZGWV534,fulfilled,Color bomb,XXXXX,XXXXX,2x (1) Color Bomb,2023-06-15,2023-06-16,8:45pm,,,1,0,$17.00,$0.00,$2.22,$19.22,$17.76,$16.56,,2023-06-21,100536056803111
B-DP9R5NR,fulfilled,Water,XXXXX,XXXXX,2x Water,2023-05-28,2023-06-17,10:15pm,,,1,0,$2.00,$0.00,$0.26,$2.26,$2.08,$1.94,,2023-06-01,100536055473686
B-9XMXPZE,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-15,2023-06-17,2:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.67,$14.62,,2023-06-21,100536056803111
B-9XMXPZE,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-06-15,2023-06-17,2:00pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.67,$14.62,,2023-06-21,100536056803111
B-X9JWY45,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-14,2023-06-17,3:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,,2023-06-20,100536056737903
B-KYW86AM,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-16,2023-06-17,4:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,2023-06-22,100536056858776
B-KYW86AM,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-16,2023-06-17,4:00pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.36,$29.26,,2023-06-22,100536056858776
B-KYW86AM,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-16,2023-06-17,4:00pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.46,$9.76,,2023-06-22,100536056858776
B-AGN97K9,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-06-16,2023-06-17,3:00pm,,,1,0,$20.00,$0.00,$2.60,$22.60,$20.92,$19.52,,2023-06-22,100536056858776
B-EJ53WEG,fulfilled,Water,XXXXX,XXXXX,4x Water,2023-06-16,2023-06-17,6:00pm,,,0,0,$4.00,$0.00,$0.52,$4.52,$4.16,$3.88,,2023-06-22,100536056858776
B-EJ53WEG,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-16,2023-06-17,6:00pm,,,1,0,$10.00,$0.00,$1.30,$11.30,$10.44,$9.74,,2023-06-22,100536056858776
B-GJW9EAW,fulfilled,Water,XXXXX,XXXXX,4x Water,2023-06-08,2023-06-17,5:00pm,,,1,0,$4.00,$0.00,$0.52,$4.52,$4.20,$3.92,,2023-06-13,100536056041927
B-8PK4WJY,confirmed,Video,XXXXX,XXXXX,1x Video,2023-05-27,2023-06-17,1:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.64,$14.59,,2023-06-01,100536055473686
B-8PK4WJY,confirmed,Video,XXXXX,XXXXX,1x Video,2023-07-24,2023-06-17,1:00pm,,,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,
B-8PK4WJY,confirmed,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-05-27,2023-06-17,1:00pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.43,$9.73,,2023-06-01,100536055473686
B-8PK4WJY,confirmed,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-07-24,2023-06-17,1:00pm,,,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,
B-MEZE74D,fulfilled,Color bomb,XXXXX,XXXXX,2x (1) Color Bomb,2023-06-16,2023-06-17,4:00pm,,,1,0,$17.00,$0.00,$2.22,$19.22,$17.75,$16.55,,2023-06-22,100536056858776
B-GJ7ZYJ3,fulfilled,Color bomb,XXXXX,XXXXX,2x (1) Color Bomb,2023-06-18,2023-06-18,5:30pm,,,0,0,-$10.00,$0.00,-$1.30,-$11.30,-$10.47,-$9.77,,,
B-GJ7ZYJ3,fulfilled,Crate of Glass,XXXXX,XXXXX,2x 1 crate,2023-06-14,2023-06-18,5:30pm,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.94,$19.54,,2023-06-20,100536056737903
B-GJ7ZYJ3,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-18,2023-06-18,5:30pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.42,-$29.32,,,
B-GJ7ZYJ3,fulfilled,Color bomb,XXXXX,XXXXX,3x (1) Color Bomb,2023-06-18,2023-06-18,5:30pm,,,0,0,-$21.49,$0.00,-$2.81,-$24.30,-$22.51,-$20.99,,2023-06-22,100536056862979
B-GJ7ZYJ3,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-18,2023-06-18,5:30pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.47,$9.77,,,
B-GJ7ZYJ3,fulfilled,Water,XXXXX,XXXXX,4x Water,2023-06-14,2023-06-18,5:30pm,,,0,0,$4.00,$0.00,$0.52,$4.52,$4.20,$3.92,,2023-06-20,100536056737903
B-GJ7ZYJ3,fulfilled,Large Item,XXXXX,XXXXX,2x Large Item,2023-06-14,2023-06-18,5:30pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.42,$29.32,,2023-06-20,100536056737903
B-GJ7ZYJ3,fulfilled,Color bomb,XXXXX,XXXXX,4x (1) Color Bomb,2023-06-14,2023-06-18,5:30pm,,,1,0,$34.00,$0.00,$4.44,$38.44,$35.61,$33.21,,2023-06-20,100536056737903
B-GJ7ZYJ3,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-14,2023-06-18,5:30pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.42,$29.32,,2023-06-20,100536056737903
B-DP3KNYN,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-18,2023-06-18,5:30pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.35,-$29.25,,,
B-DP3KNYN,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-15,2023-06-18,5:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,2023-06-21,100536056803111
B-DP3KNYN,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-15,2023-06-18,5:30pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.35,$29.25,,2023-06-21,100536056803111
B-EJ6GWVX,fulfilled,Color bomb,XXXXX,XXXXX,1x (1) Color Bomb,2023-06-01,2023-06-19,4:15pm,,,1,0,$8.50,$0.00,$1.11,$9.61,$8.87,$8.27,,2023-06-05,100536055601733
B-Y6KZDMZ,fulfilled,Color bomb,XXXXX,XXXXX,3x (1) Color Bomb,2023-06-19,2023-06-19,6:30pm,,,0,0,$25.50,$0.00,$3.33,$28.83,$26.67,$24.87,,2023-06-22,100536056862979
B-Y6KZDMZ,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-19,2023-06-19,6:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.69,$14.64,,2023-06-22,100536056862979
B-AGNYEAZ,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-18,2023-06-19,5:00pm,,,1,0,$30.00,$0.00,$3.90,$33.90,$31.33,$29.23,,2023-06-22,100536056862979
B-DP3EZGJ,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-18,2023-06-19,6:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,,2023-06-22,100536056862979
B-9XM9KND,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-20,2023-06-20,5:00pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.35,-$29.25,,,
B-9XM9KND,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-16,2023-06-20,5:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,2023-06-22,100536056858776
B-9XM9KND,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-16,2023-06-20,5:00pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.35,$29.25,,2023-06-22,100536056858776
B-P5PW3VX,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-08,2023-06-20,6:00pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.45,$9.75,,2023-06-13,100536056041927
B-P5PW3VX,fulfilled,Color bomb,XXXXX,XXXXX,1x (1) Color Bomb,2023-06-20,2023-06-20,6:00pm,,,0,0,-$8.50,$0.00,-$1.11,-$9.61,-$8.89,-$8.29,,2023-06-23,100536056902721
B-P5PW3VX,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-20,2023-06-20,6:00pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.36,-$29.26,,2023-06-23,100536056902721
B-P5PW3VX,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-08,2023-06-20,6:00pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.36,$29.26,,2023-06-13,100536056041927
B-P5PW3VX,fulfilled,Color bomb,XXXXX,XXXXX,1x (1) Color Bomb,2023-06-08,2023-06-20,6:00pm,,,1,0,$8.50,$0.00,$1.11,$9.61,$8.89,$8.29,,2023-06-13,100536056041927
B-KYW8M9M,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-16,2023-06-20,6:00pm,,,1,0,$10.00,$0.00,$1.30,$11.30,$10.43,$9.73,"PAID CASH

K.Banks",2023-06-22,100536056858776
B-55M6W33,fulfilled,Crate of Glass,XXXXX,XXXXX,2x 1 crate,2023-06-21,2023-06-21,8:00pm,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.91,$19.51,,2023-06-26,100536056977488
B-RA6P8ZA,confirmed,Video,XXXXX,XXXXX,1x Video,2023-06-21,2023-06-22,7:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,,2023-06-23,100536056902721
B-GJ736JW,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-21,2023-06-22,3:30pm,,,1,0,$10.00,$0.00,$1.30,$11.30,$10.43,$9.73,payed cash,2023-06-26,100536056977488
B-ZGWD6Y8,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-22,2023-06-22,5:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,,2023-06-27,100536057027400
B-GJ7KPV9,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-06-22,2023-06-22,4:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,,2023-06-27,100536057027400
B-WNRZJE7,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-23,2023-06-23,4:00pm,,,0,0,$15.00,$0.00,$1.05,$16.05,$15.71,$14.66,,2023-06-28,100536057088249
B-WNRZJE7,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-23,2023-06-23,4:00pm,,,0,0,$10.00,$0.00,$0.70,$10.70,$10.48,$9.78,,2023-06-28,100536057088249
B-KYWRP5M,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-22,2023-06-23,9:15pm,,,1,0,$30.00,$0.00,$3.90,$33.90,$31.39,$29.29,,2023-06-27,100536057027400
B-KYWRP5M,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-22,2023-06-23,9:15pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.69,$14.64,,2023-06-27,100536057027400
B-MEZ8KVN,canceled,Video,XXXXX,XXXXX,Refund,2023-06-23,2023-06-23,8:30pm,,,0,0,-$15.00,$0.00,-$1.95,-$16.95,-$15.65,-$14.60,,2023-06-28,100536057088249
B-MEZ8KVN,canceled,Video,XXXXX,XXXXX,1x Video,2023-06-23,2023-06-23,8:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,,2023-06-28,100536057088249
B-RA6WNK8,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-23,2023-06-24,6:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.66,$14.61,,2023-06-28,100536057088249
B-RA6WNK8,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-23,2023-06-24,6:30pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.44,$9.74,,2023-06-28,100536057088249
B-MEZ65G4,fulfilled,Color bomb,XXXXX,XXXXX,1x (1) Color Bomb,2023-06-23,2023-06-24,10:00pm,,,1,0,$8.50,$0.00,$1.11,$9.61,$8.87,$8.27,,2023-06-28,100536057088249
B-JEK7KAK,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-22,2023-06-24,7:00pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.35,$29.25,,2023-06-27,100536057027400
B-JEK7KAK,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-24,2023-06-24,7:00pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.35,-$29.25,,,
B-JEK7KAK,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-06-24,2023-06-24,7:00pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,,
B-JEK7KAK,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-06-22,2023-06-24,7:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,2023-06-27,100536057027400
B-EJ5RKGV,fulfilled,Color bomb,XXXXX,XXXXX,1x (1) Color Bomb,2023-06-22,2023-06-24,4:00pm,,,0,0,$8.50,$0.00,$1.11,$9.61,$8.89,$8.29,,2023-06-27,100536057027400
B-EJ5RKGV,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-22,2023-06-24,4:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.67,$14.62,,2023-06-27,100536057027400
B-EJ5RKGV,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-06-22,2023-06-24,4:00pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.67,$14.62,,2023-06-27,100536057027400
B-9XMEXKV,fulfilled,Water,XXXXX,XXXXX,2x Water,2023-06-23,2023-06-24,6:00pm,,,1,0,$2.00,$0.00,$0.26,$2.26,$2.08,$1.94,,2023-06-28,100536057088249
B-KYWJ9A8,fulfilled,Color bomb,XXXXX,XXXXX,2x (1) Color Bomb,2023-06-23,2023-06-24,5:00pm,,,1,0,$17.00,$0.00,$2.22,$19.22,$17.78,$16.58,,2023-06-28,100536057088249
B-WN8VWAA,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-24,2023-06-24,12:30pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$16.05,$15.00,,2023-06-29,100536057136011
B-WN8VWAA,fulfilled,Water,XXXXX,XXXXX,2x Water,2023-05-27,2023-06-24,12:30pm,,,1,0,$2.00,$0.00,$0.26,$2.26,$2.08,$1.94,,2023-06-01,100536055473686
B-4RNYMNN,fulfilled,Crate of Glass,XXXXX,XXXXX,3x 1 crate,2023-06-25,2023-06-25,4:00pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.38,$29.28,,2023-06-29,100536057136011
B-JE7W8GJ,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-24,2023-06-25,5:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.69,$14.64,,2023-06-29,100536057136011
B-JE7W8GJ,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-06-25,2023-06-25,5:00pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.44,$9.74,,2023-06-29,100536057136011
B-JE7W8GJ,fulfilled,Color bomb,XXXXX,XXXXX,1x (1) Color Bomb,2023-06-24,2023-06-25,5:00pm,,,0,0,$8.50,$0.00,$1.11,$9.61,$8.89,$8.29,,2023-06-29,100536057136011
B-JE7W8GJ,fulfilled,Water,XXXXX,XXXXX,1x Water,2023-06-25,2023-06-25,5:00pm,,,0,0,$1.00,$0.00,$0.13,$1.13,$1.04,$0.97,,2023-06-29,100536057136011
B-RA6WYZ8,fulfilled,Wreck It Tee,XXXXX,XXXXX,Refund,2023-06-25,2023-06-25,12:00pm,,,0,0,-$60.00,$0.00,-$7.80,-$67.80,-$62.83,-$58.63,wife was pregnant issued a refund.,2023-06-29,100536057136011
B-RA6WYZ8,fulfilled,Video,XXXXX,XXXXX,Refund,2023-06-25,2023-06-25,12:00pm,,,0,0,-$15.00,$0.00,-$1.95,-$16.95,-$15.71,-$14.66,wife was pregnant issued a refund.,2023-06-29,100536057136011
B-RA6WYZ8,fulfilled,Large Item,XXXXX,XXXXX,Refund,2023-06-25,2023-06-25,12:00pm,,,0,0,-$15.00,$0.00,-$1.95,-$16.95,-$15.71,-$14.66,wife was pregnant issued a refund.,2023-06-29,100536057136011
B-RA6WYZ8,fulfilled,Color bomb,XXXXX,XXXXX,4x (1) Color Bomb,2023-06-23,2023-06-25,12:00pm,,,0,0,$34.00,$0.00,$4.44,$38.44,$35.63,$33.23,wife was pregnant issued a refund.,2023-06-28,100536057088249
B-RA6WYZ8,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-06-23,2023-06-25,12:00pm,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.94,$19.54,wife was pregnant issued a refund.,2023-06-28,100536057088249
B-RA6WYZ8,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-06-23,2023-06-25,12:00pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.71,$14.66,wife was pregnant issued a refund.,2023-06-28,100536057088249
B-RA6WYZ8,fulfilled,Custom Message,XXXXX,XXXXX,Refund,2023-06-25,2023-06-25,12:00pm,,,0,0,-$20.00,$0.00,-$2.60,-$22.60,-$20.94,-$19.54,wife was pregnant issued a refund.,2023-06-29,100536057136011
B-RA6WYZ8,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-06-23,2023-06-25,12:00pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.41,$29.31,wife was pregnant issued a refund.,2023-06-28,100536057088249
B-RA6WYZ8,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-06-23,2023-06-25,12:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.71,$14.66,wife was pregnant issued a refund.,2023-06-28,100536057088249
B-RA6WYZ8,fulfilled,Color bomb,XXXXX,XXXXX,Refund,2023-06-25,2023-06-25,12:00pm,,,0,0,-$34.00,$0.00,-$4.44,-$38.44,-$35.63,-$33.23,wife was pregnant issued a refund.,2023-06-29,100536057136011
