Booking ID,Status,Activity / Add-On,First Name,Last Name,Tickets / Items,Purchase Date,Activity Date,Activity Time,Promotion Code,Voucher Code,Bookings,Guests,List Price,Discount,Customer Fees,Total,Payable To You,Your Net Revenue,Notes,Payout Date,Payout Transaction ID
B-ZGE74V8,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-01-20,2023-01-23,17:30,,,1,4,$88.48,$0.00,$11.52,$100.00,$92.48,$86.28,,2023-01-25,100536048058810
B-ZGE74V8,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-01-23,2023-01-23,17:30,,,0,0,$51.52,$0.00,$6.68,$58.20,$53.71,$50.11,,2023-01-26,100536048090894
B-Y6EJXAY,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-21,2023-01-23,20:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.23,$43.13,,2023-01-25,100536048058810
B-Y6EJXAY,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-23,2023-01-23,20:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.20,$54.30,,,
B-MEGV4JJ,confirmed,Smashed *Most Popular*,XXXXX,XXXXX,3x Adult,2023-01-23,2023-01-24,16:00,,,1,3,$66.36,$0.00,$8.64,$75.00,$69.29,$64.64,,2023-01-26,100536048090894
B-3ZERMK6,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-24,2023-01-25,18:45,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.15,$43.05,,2023-01-27,100536048139640
B-3ZERMK6,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-25,2023-01-25,18:45,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.22,$54.32,,,
B-9XJRN7V,confirmed,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-01-25,2023-01-25,19:00,,,0,0,$250.02,$0.00,$17.52,$267.54,$267.54,$250.02,,,
B-9XJRN7V,confirmed,Smashed *Most Popular*,XXXXX,XXXXX,Refund,2023-01-25,2023-01-25,19:00,,,0,0,-$140.16,$0.00,-$9.84,-$150.00,-$146.85,-$137.01,,2023-01-30,100536048215957
B-9XJRN7V,confirmed,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-01-22,2023-01-25,19:00,,,1,6,$140.16,$0.00,$9.84,$150.00,$146.85,$137.01,,2023-01-26,100536048090894
B-77PDZMR,fulfilled,Hammered,XXXXX,XXXXX,2x Adult,2023-01-24,2023-01-25,18:00,,,1,2,$61.94,$0.00,$8.06,$70.00,$64.65,$60.31,,2023-01-27,100536048139640
B-77PDZMR,fulfilled,Hammered,XXXXX,XXXXX,2x Adult,2023-01-25,2023-01-25,18:00,,,0,0,$8.06,$0.00,$1.04,$9.10,$8.32,$7.76,,,
B-RA7WJYN,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-23,2023-01-27,18:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-01-26,100536048090894
B-RA7WJYN,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-27,2023-01-27,18:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.20,$54.30,,,
B-67PVYZ5,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-01-26,2023-01-27,16:30,,,1,4,$88.48,$0.00,$11.52,$100.00,$92.48,$86.28,,2023-01-31,100536048276517
B-67PVYZ5,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-01-27,2023-01-27,16:30,,,0,0,$51.52,$0.00,$6.68,$58.20,$53.71,$50.11,,2023-02-01,100536048335456
B-X9PJR75,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-19,2023-01-27,16:15,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-01-24,100536048005072
B-X9PJR75,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-27,2023-01-27,16:15,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-02-01,100536048335456
B-55E3DRM,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,4x Adult,2023-01-27,2023-01-27,20:15,,,1,4,$250.00,$0.00,$17.52,$267.52,$262.16,$244.64,,,
B-8PY5K9G,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,5x Adult,2023-01-28,2023-01-28,13:30,,,0,0,$139.40,$0.00,$18.10,$157.50,$145.86,$136.11,,2023-02-02,100536048393152
B-8PY5K9G,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,5x Adult,2023-01-20,2023-01-28,13:30,,,0,0,$110.60,$0.00,$14.40,$125.00,$115.74,$107.99,,2023-01-25,100536048058810
B-EJWGVVX,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-23,2023-01-28,19:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.22,$43.12,,2023-01-26,100536048090894
B-P5RJZYK,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-01-26,2023-01-28,19:15,,,0,0,$88.48,$0.00,$11.52,$100.00,$92.53,$86.33,,2023-01-31,100536048276517
B-P5RJZYK,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-01-28,2023-01-28,19:15,,,0,0,$14.99,$0.00,$1.92,$16.95,$15.70,$14.66,,2023-02-02,100536048393152
B-P5RJZYK,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-01-28,2023-01-28,19:15,,,0,0,$36.53,$0.00,$4.76,$41.25,$38.09,$35.53,,,
B-EJWZR77,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-25,2023-01-28,12:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-01-30,100536048215957
B-EJWZR77,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-28,2023-01-28,12:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-02-02,100536048393152
B-AG4783P,fulfilled,Fat Glass,XXXXX,XXXXX,2x Adult,2023-01-28,2023-01-28,14:30,,,0,0,$95.76,$0.00,$12.44,$108.20,$100.16,$93.46,,,
B-AG4783P,fulfilled,Fat Glass,XXXXX,XXXXX,2x Adult,2023-01-25,2023-01-28,14:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-01-30,100536048215957
B-WNDX4AE,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-10,2023-01-28,20:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.20,$43.10,,2023-01-13,100536047456198
B-67PKPZR,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-28,2023-01-28,17:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-02-02,100536048393152
B-67PKPZR,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-25,2023-01-28,17:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-01-30,100536048215957
B-Y64MAWE,fulfilled,Fat Glass,XXXXX,XXXXX,3x Adult,2023-01-28,2023-01-28,15:30,,,0,0,$66.36,$0.00,$8.64,$75.00,$69.38,$64.73,,2023-02-02,100536048393152
B-Y64MAWE,fulfilled,Fat Glass,XXXXX,XXXXX,3x Adult,2023-01-28,2023-01-28,15:30,,,0,0,$73.62,$0.00,$9.57,$83.19,$76.90,$71.74,,2023-02-02,100536048393152
B-DPDYX9X,canceled,Couples,XXXXX,XXXXX,2x Adult,2023-01-23,2023-01-28,21:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.20,$43.10,,2023-01-26,100536048090894
B-DPDYX9X,canceled,Couples,XXXXX,XXXXX,Refund,2023-01-28,2023-01-28,21:30,,,0,0,-$44.24,$0.00,-$5.76,-$50.00,-$46.20,-$43.10,,2023-02-02,100536048393152
B-KYGZA46,confirmed,Couples,XXXXX,XXXXX,2x Adult,2023-01-21,2023-01-29,13:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-01-26,100536048090894
B-KYGZA46,confirmed,Couples,XXXXX,XXXXX,2x Adult,2023-01-29,2023-01-29,13:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.19,$54.29,,,
B-WNX44ME,confirmed,Fat Glass,XXXXX,XXXXX,1x Adult,2023-01-29,2023-01-29,12:15,,,0,0,$117.88,$0.00,$15.32,$133.20,$123.30,$115.05,,2023-02-02,100536048393152
B-WNX44ME,confirmed,Fat Glass,XXXXX,XXXXX,1x Adult,2023-01-28,2023-01-29,12:15,,,1,1,$22.12,$0.00,$2.88,$25.00,$22.89,$21.34,,2023-02-02,100536048393152
B-DP6P68Y,confirmed,Fat Glass,XXXXX,XXXXX,2x Adult,2023-01-29,2023-01-29,15:45,,,0,0,$95.76,$0.00,$12.44,$108.20,$100.13,$93.43,,,
B-DP6P68Y,confirmed,Fat Glass,XXXXX,XXXXX,2x Adult,2023-01-29,2023-01-29,15:45,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-02-02,100536048393152
B-3ZP7Y3D,confirmed,Fat Glass,XXXXX,XXXXX,3x Adult,2023-01-29,2023-01-29,13:30,,,0,0,$73.62,$0.00,$9.57,$83.19,$76.93,$71.77,,,
B-3ZP7Y3D,confirmed,Fat Glass,XXXXX,XXXXX,3x Adult,2023-01-28,2023-01-29,13:30,,,0,0,$66.36,$0.00,$8.64,$75.00,$69.34,$64.69,,2023-02-02,100536048393152
B-67G87GD,confirmed,Couples,XXXXX,XXXXX,2x Adult,2023-01-13,2023-01-29,14:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.30,$43.20,,2023-01-19,100536047862542
B-67G87GD,confirmed,Couples,XXXXX,XXXXX,2x Adult,2023-01-29,2023-01-29,14:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.30,$54.40,,,
B-AG4AD73,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-01,2023-02-01,19:30,,,1,2,$100.00,$0.00,$7.00,$107.00,$104.71,$97.71,,,
B-NZGGRXK,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-31,2023-02-01,20:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-02-03,100536048458878
B-4RPPW8G,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-31,2023-02-01,19:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.26,$43.16,,2023-02-03,100536048458878
B-4RPPW8G,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-01,2023-02-01,19:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.25,$54.35,,,
B-JEMMVGR,fulfilled,Fat Glass,XXXXX,XXXXX,2x Adult,2023-02-01,2023-02-01,16:00,,,0,0,$18.70,$0.00,$1.30,$20.00,$20.00,$18.70,"Using military ID, Use square to checkout and add the military discount",,
B-JEMMVGR,fulfilled,Fat Glass,XXXXX,XXXXX,2x Adult,2023-02-01,2023-02-01,16:00,,,0,0,$18.70,$0.00,$1.30,$20.00,$20.00,$18.70,"Using military ID, Use square to checkout and add the military discount",,
B-JEMMVGR,fulfilled,Fat Glass,XXXXX,XXXXX,2x Adult,2023-01-31,2023-02-01,16:00,,,1,2,$46.72,$0.00,$3.28,$50.00,$48.75,$45.47,"Using military ID, Use square to checkout and add the military discount",2023-02-03,100536048458878
B-WNXW37D,fulfilled,Couples,XXXXX,XXXXX,1x Adult,2023-02-01,2023-02-01,21:30,,,1,1,$100.00,$0.00,$7.00,$107.00,$104.67,$97.67,,2023-02-06,100536048530486
B-Y643XVW,fulfilled,Fat Glass,XXXXX,XXXXX,3x Adult,2023-02-02,2023-02-02,19:45,,,0,0,$73.62,$0.00,$9.57,$83.19,$76.98,$71.82,,,
B-Y643XVW,fulfilled,Fat Glass,XXXXX,XXXXX,3x Adult,2023-02-02,2023-02-02,19:45,,,0,0,$66.36,$0.00,$8.64,$75.00,$69.34,$64.69,,2023-02-07,100536048586480
B-ZGNYEDM,fulfilled,Hammered,XXXXX,XXXXX,2x Adult,2023-02-02,2023-02-02,18:30,,,0,0,$8.06,$0.00,$1.04,$9.10,$8.32,$7.76,,,
B-ZGNYEDM,fulfilled,Hammered,XXXXX,XXXXX,2x Adult,2023-02-01,2023-02-02,18:30,,,1,2,$61.94,$0.00,$8.06,$70.00,$64.65,$60.31,,2023-02-06,100536048530486
B-9X9D55V,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-02,2023-02-02,18:45,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.30,$43.20,,2023-02-07,100536048586480
B-9X9D55V,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-02,2023-02-02,18:45,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-02-07,100536048586480
B-9X9DGW3,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-02,2023-02-02,21:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.20,$43.10,,2023-02-07,100536048586480
B-9X9DGW3,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-02,2023-02-02,21:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.27,$54.37,,,
B-RAEYGNX,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-02,2023-02-03,18:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-02-07,100536048586480
B-RAEYGNX,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-03,2023-02-03,18:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.20,$54.30,,,
B-MEDXRG4,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-02,2023-02-03,19:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.24,$43.14,,2023-02-07,100536048586480
B-MEDXRG4,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-03,2023-02-03,19:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.20,$54.30,,,
B-RAE5GK9,fulfilled,Fat Glass,XXXXX,XXXXX,3x Adult,2023-02-03,2023-02-03,16:00,,,0,0,$73.62,$0.00,$9.57,$83.19,$76.98,$71.82,,,
B-RAE5GK9,fulfilled,Fat Glass,XXXXX,XXXXX,3x Adult,2023-02-03,2023-02-03,16:00,,,1,3,$66.36,$0.00,$8.64,$75.00,$69.29,$64.64,,2023-02-08,100536048637965
B-774G4RN,fulfilled,Couples,XXXXX,XXXXX,Refund,2023-02-23,2023-02-04,17:30,,,0,0,-$13.28,$0.00,-$1.72,-$15.00,-$13.91,-$12.99,,2023-02-28,100536049907941
B-774G4RN,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-04,2023-02-04,17:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.23,$54.33,,2023-02-09,100536048692035
B-774G4RN,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-03,2023-02-04,17:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.15,$43.05,,2023-02-08,100536048637965
B-3ZP8GWN,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,3x Adult,2023-02-03,2023-02-04,19:00,,,0,0,$66.36,$0.00,$8.64,$75.00,$69.42,$64.77,,2023-02-08,100536048637965
B-3ZP8GWN,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,3x Adult,2023-02-04,2023-02-04,19:00,,,0,0,$183.63,$0.00,$23.85,$207.48,$192.23,$179.39,,2023-02-09,100536048692035
B-Y6436GK,fulfilled,Obliterated,XXXXX,XXXXX,Refund,2023-02-23,2023-02-04,21:00,,,0,0,-$13.24,$0.00,-$1.76,-$15.00,-$13.92,-$12.96,,2023-02-28,100536049907941
B-Y6436GK,fulfilled,Obliterated,XXXXX,XXXXX,8x Adult,2023-02-02,2023-02-04,21:00,,,1,8,$353.92,$0.00,$46.00,$400.00,$370.90,$346.10,,2023-02-07,100536048586480
B-P5RRYE9,fulfilled,Fat Glass,XXXXX,XXXXX,Refund,2023-02-04,2023-02-04,20:00,,,0,0,-$11.04,$0.00,-$1.44,-$12.48,-$11.59,-$10.81,,2023-02-09,100536048692035
B-P5RRYE9,fulfilled,Fat Glass,XXXXX,XXXXX,2x Adult,2023-01-31,2023-02-04,20:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.22,$43.12,,2023-02-03,100536048458878
B-V4M9Z5E,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-28,2023-02-04,18:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-02-02,100536048393152
B-V4M9Z5E,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-04,2023-02-04,18:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-02-09,100536048692035
B-KY8GKWP,fulfilled,Fat Glass,XXXXX,XXXXX,3x Adult,2023-02-04,2023-02-04,15:00,,,0,0,$73.62,$0.00,$9.57,$83.19,$76.90,$71.74,,2023-02-09,100536048692035
B-KY8GKWP,fulfilled,Fat Glass,XXXXX,XXXXX,3x Adult,2023-01-30,2023-02-04,15:00,,,0,0,$66.36,$0.00,$8.64,$75.00,$69.34,$64.69,,2023-02-02,100536048393152
B-KYGRN7Z,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-20,2023-02-04,22:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-01-25,100536048058810
B-KYGRN7Z,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-04,2023-02-04,22:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-02-09,100536048692035
B-AG4MA9Z,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-02-04,2023-02-04,18:00,,,1,6,$132.72,$0.00,$17.28,$150.00,$138.87,$129.57,,2023-02-09,100536048692035
B-AG4MA9Z,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-02-04,2023-02-04,18:00,,,0,0,$117.30,$0.00,$15.24,$132.54,$122.80,$114.58,,,
B-JEM39PA,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-04,2023-02-04,16:30,,,1,2,$100.00,$0.00,$7.00,$107.00,$104.71,$97.71,,,
B-9X96N93,fulfilled,Couples,XXXXX,XXXXX,1x Adult,2023-02-01,2023-02-04,14:00,,,1,1,$22.12,$0.00,$2.88,$25.00,$22.89,$21.34,,2023-02-06,100536048530486
B-9X96N93,fulfilled,Couples,XXXXX,XXXXX,1x Adult,2023-02-04,2023-02-04,14:00,,,0,0,$77.88,$0.00,$10.12,$88.00,$81.36,$75.91,,2023-02-09,100536048692035
B-DP64GXE,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-02-04,2023-02-04,17:00,,,1,4,$140.00,$0.00,$9.80,$149.80,$146.69,$136.89,,,
B-JEMVDD9,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-02-05,2023-02-05,13:30,,,0,0,$51.52,$0.00,$6.68,$58.20,$53.71,$50.11,,2023-02-09,100536048692035
B-JEMVDD9,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-02-05,2023-02-05,13:30,,,1,4,$88.48,$0.00,$11.52,$100.00,$92.48,$86.28,,2023-02-09,100536048692035
B-V4MJEPW,canceled,Smashed *Most Popular*,XXXXX,XXXXX,Refund,2023-02-05,2023-02-05,17:00,,,0,0,-$88.48,$0.00,-$11.52,-$100.00,-$92.48,-$86.28,,2023-02-09,100536048692035
B-V4MJEPW,canceled,Smashed *Most Popular*,XXXXX,XXXXX,4x Adult,2023-02-05,2023-02-05,17:00,,,1,4,$88.48,$0.00,$11.52,$100.00,$92.48,$86.28,,2023-02-09,100536048692035
B-8PN3MWG,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,4x Adult,2023-02-05,2023-02-05,16:00,,,0,0,$161.52,$0.00,$21.00,$182.52,$169.08,$157.76,,,
B-8PN3MWG,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,4x Adult,2023-02-04,2023-02-05,16:00,,,0,0,$88.48,$0.00,$11.52,$100.00,$92.52,$86.32,,2023-02-09,100536048692035
B-8PN3MKE,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-05,2023-02-05,14:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.20,$54.30,,,
B-8PN3MKE,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-04,2023-02-05,14:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-02-09,100536048692035
B-WNXGZDD,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-02-05,2023-02-05,15:00,,,0,0,$51.52,$0.00,$6.68,$58.20,$53.71,$50.11,,2023-02-09,100536048692035
B-WNXGZDD,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-02-04,2023-02-05,15:00,,,1,4,$88.48,$0.00,$11.52,$100.00,$92.48,$86.28,,2023-02-09,100536048692035
B-JEMV3KJ,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,5x Adult,2023-02-04,2023-02-06,19:00,,,1,5,$116.80,$0.00,$8.20,$125.00,$122.32,$114.12,,2023-02-09,100536048692035
B-8PN4D48,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,4x Adult,2023-02-04,2023-02-06,16:45,,,0,0,$88.48,$0.00,$11.52,$100.00,$92.58,$86.38,,2023-02-09,100536048692035
B-8PN4D48,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,4x Adult,2023-02-06,2023-02-06,16:45,,,0,0,$161.52,$0.00,$21.00,$182.52,$169.07,$157.75,,2023-02-09,100536048692035
B-WNX8534,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-06,2023-02-06,21:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-02-09,100536048692035
B-DP69KVY,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-02-07,2023-02-07,16:45,,,0,0,$117.30,$0.00,$15.24,$132.54,$122.78,$114.56,,,
B-DP69KVY,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-02-06,2023-02-07,16:45,,,1,6,$132.72,$0.00,$17.28,$150.00,$138.87,$129.57,,2023-02-09,100536048692035
B-9X97DNY,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-07,2023-02-07,20:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-02-12,100536048780589
B-9X97DNY,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-07,2023-02-07,20:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-02-12,100536048780589
B-4RPM75R,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-02-08,2023-02-08,21:30,,,0,0,$117.30,$0.00,$15.24,$132.54,$122.70,$114.48,,2023-02-13,100536048827776
B-4RPM75R,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-02-08,2023-02-08,21:30,,,0,0,$132.72,$0.00,$17.28,$150.00,$138.93,$129.63,,2023-02-13,100536048827776
B-RAE6778,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-08,2023-02-08,19:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.20,$54.30,,,
B-RAE6778,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-08,2023-02-08,19:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.15,$43.05,,2023-02-13,100536048827776
B-67P8JN6,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-08,2023-02-08,20:45,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-02-13,100536048827776
B-67P8JN6,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-03,2023-02-08,20:45,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-02-08,100536048637965
B-RAE6M7J,fulfilled,Couples,XXXXX,XXXXX,1x Adult,2023-02-08,2023-02-08,20:45,,,1,1,$100.00,$0.00,$7.00,$107.00,$104.71,$97.71,,,
B-P5RXNYK,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-30,2023-02-09,19:45,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-02-02,100536048393152
B-P5RXNYK,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-09,2023-02-09,19:45,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.23,$54.33,,,
B-8PN5XPE,canceled,Couples,XXXXX,XXXXX,2x Adult,2023-02-09,2023-02-09,21:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-02-14,100536049151321
B-8PN5XPE,canceled,Couples,XXXXX,XXXXX,Refund,2023-02-09,2023-02-09,21:00,,,0,0,-$44.24,$0.00,-$5.76,-$50.00,-$46.09,-$42.99,,2023-02-14,100536049151321
B-3ZPPKJK,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-01-31,2023-02-09,17:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-02-03,100536048458878
B-4RPMX74,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-10,2023-02-10,20:45,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-02-15,100536049356873
B-4RPMX74,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-09,2023-02-10,20:45,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.22,$43.12,,2023-02-14,100536049151321
B-ZGNDJ4D,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-10,2023-02-10,18:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-02-15,100536049356873
B-ZGNDJ4D,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-10,2023-02-10,18:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$59.66,$55.76,,2023-02-15,100536049356873
B-ZGNDJ4D,fulfilled,Couples,XXXXX,XXXXX,Refund,2023-02-15,2023-02-10,18:00,,,0,0,-$13.28,$0.00,-$1.72,-$15.00,-$13.90,-$12.98,,2023-02-21,100536049634060
B-3ZP8XEN,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-02-03,2023-02-10,16:15,,,0,0,$88.48,$0.00,$11.52,$100.00,$92.56,$86.36,,2023-02-08,100536048637965
B-3ZP8XEN,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-02-10,2023-02-10,16:15,,,0,0,$51.52,$0.00,$6.68,$58.20,$53.76,$50.16,,2023-02-15,100536049356873
B-P5R9DNY,confirmed,Smashed *Most Popular*,XXXXX,XXXXX,3x Adult,2023-02-10,2023-02-10,18:00,,,0,0,$66.36,$0.00,$8.64,$75.00,$69.34,$64.69,,2023-02-15,100536049356873
B-JEMZKEK,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-10,2023-02-10,21:45,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.23,$54.33,,,
B-JEMZKEK,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-10,2023-02-10,21:45,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-02-15,100536049356873
B-RAE39J9,confirmed,Couples,XXXXX,XXXXX,2x Adult,2023-02-10,2023-02-10,18:00,,,0,0,$100.00,$0.00,$7.00,$107.00,$107.00,$100.00,,,
B-V4MP36M,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-02-07,2023-02-11,18:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-02-12,100536048780589
